"scenario","key","measure","type","year","value"
"IEA2","space","households","heater.microchp.rural.space","2050",0
"IEA2","space","households","heater.districtheating.rural.space","2011",0
"IEA2","space","households","heater.districtheating.rural.space","2015",0
"IEA2","space","households","heater.districtheating.rural.space","2020",0
"IEA2","space","households","heater.districtheating.rural.space","2025",0
"IEA2","space","households","heater.districtheating.rural.space","2030",0
"IEA2","space","households","heater.districtheating.rural.space","2035",0
"IEA2","space","households","heater.districtheating.rural.space","2040",0
"IEA2","space","households","heater.districtheating.rural.space","2045",0
"IEA2","space","households","heater.districtheating.rural.space","2050",0
"IEA2","cool","demand_TWh","cooling.airconditioners.urban","2011",721.2556226
"IEA2","cool","demand_TWh","cooling.airconditioners.urban","2015",892.1009059
"IEA2","cool","demand_TWh","cooling.airconditioners.urban","2020",1073.805809
"IEA2","cool","demand_TWh","cooling.airconditioners.urban","2025",1254.869371
"IEA2","cool","demand_TWh","cooling.airconditioners.urban","2030",1427.168958
"IEA2","cool","demand_TWh","cooling.airconditioners.urban","2035",1579.053649
"IEA2","cool","demand_TWh","cooling.airconditioners.urban","2040",1710.818752
"IEA2","cool","demand_TWh","cooling.airconditioners.urban","2045",1811.518129
"IEA2","cool","demand_TWh","cooling.airconditioners.urban","2050",1884.942198
"IEA2","cool","demand_TWh","cooling.chillers.urban","2011",0
"IEA2","cool","demand_TWh","cooling.chillers.urban","2015",1.84318369
"IEA2","cool","demand_TWh","cooling.chillers.urban","2020",17.98092076
"IEA2","cool","demand_TWh","cooling.chillers.urban","2025",40.81685379
"IEA2","cool","demand_TWh","cooling.chillers.urban","2030",70.70259604
"IEA2","cool","demand_TWh","cooling.chillers.urban","2035",107.2748748
"IEA2","cool","demand_TWh","cooling.chillers.urban","2040",150.3629874
"IEA2","cool","demand_TWh","cooling.chillers.urban","2045",198.55497
"IEA2","cool","demand_TWh","cooling.chillers.urban","2050",251.3256264
"IEA2","cool","demand_TWh","cooling.solarcooling.urban","2011",0
"IEA2","cool","demand_TWh","cooling.solarcooling.urban","2015",4.607959224
"IEA2","cool","demand_TWh","cooling.solarcooling.urban","2020",28.94189301
"IEA2","cool","demand_TWh","cooling.solarcooling.urban","2025",63.21634673
"IEA2","cool","demand_TWh","cooling.solarcooling.urban","2030",107.9361595
"IEA2","cool","demand_TWh","cooling.solarcooling.urban","2035",162.537689
"IEA2","cool","demand_TWh","cooling.solarcooling.urban","2040",226.7681881
"IEA2","cool","demand_TWh","cooling.solarcooling.urban","2045",298.5089626
"IEA2","cool","demand_TWh","cooling.solarcooling.urban","2050",376.9884396
"IEA2","cool","demand_TWh","cooling.airconditioners.rural","2011",28.31182396
"IEA2","cool","demand_TWh","cooling.airconditioners.rural","2015",50.2914435
"IEA2","cool","demand_TWh","cooling.airconditioners.rural","2020",79.97061929
"IEA2","cool","demand_TWh","cooling.airconditioners.rural","2025",110.1609604
"IEA2","cool","demand_TWh","cooling.airconditioners.rural","2030",139.4742984
"IEA2","cool","demand_TWh","cooling.airconditioners.rural","2035",166.1445174
"IEA2","cool","demand_TWh","cooling.airconditioners.rural","2040",189.5253662
"IEA2","cool","demand_TWh","cooling.airconditioners.rural","2045",207.8212663
"IEA2","cool","demand_TWh","cooling.airconditioners.rural","2050",219.8959483
"IEA2","cool","demand_TWh","cooling.chillers.rural","2011",0
"IEA2","cool","demand_TWh","cooling.chillers.rural","2015",0.103907941
"IEA2","cool","demand_TWh","cooling.chillers.rural","2020",1.339111184
"IEA2","cool","demand_TWh","cooling.chillers.rural","2025",3.583180783
"IEA2","cool","demand_TWh","cooling.chillers.rural","2030",6.90961986
"IEA2","cool","demand_TWh","cooling.chillers.rural","2035",11.28722404
"IEA2","cool","demand_TWh","cooling.chillers.rural","2040",16.65728776
"IEA2","cool","demand_TWh","cooling.chillers.rural","2045",22.77865434
"IEA2","cool","demand_TWh","cooling.chillers.rural","2050",29.31945977
"IEA2","cool","demand_TWh","cooling.solarcooling.rural","2011",0
"IEA2","cool","demand_TWh","cooling.solarcooling.rural","2015",0.259769853
"IEA2","cool","demand_TWh","cooling.solarcooling.rural","2020",2.155418687
"IEA2","cool","demand_TWh","cooling.solarcooling.rural","2025",5.549560482
"IEA2","cool","demand_TWh","cooling.solarcooling.rural","2030",10.54837974
"IEA2","cool","demand_TWh","cooling.solarcooling.rural","2035",17.1018546
"IEA2","cool","demand_TWh","cooling.solarcooling.rural","2040",25.12149451
"IEA2","cool","demand_TWh","cooling.solarcooling.rural","2045",34.24559191
"IEA2","cool","demand_TWh","cooling.solarcooling.rural","2050",43.97918966
"IEA2","cool","energy_demand_TWh","cooling.airconditioners.urban","2011",-360.6278113
"IEA2","cool","energy_demand_TWh","cooling.airconditioners.urban","2015",-446.0504529
"IEA2","cool","energy_demand_TWh","cooling.airconditioners.urban","2020",-536.9029046
"IEA2","cool","energy_demand_TWh","cooling.airconditioners.urban","2025",-627.4346854
"IEA2","cool","energy_demand_TWh","cooling.airconditioners.urban","2030",-713.5844791
"IEA2","cool","energy_demand_TWh","cooling.airconditioners.urban","2035",-789.5268245
"IEA2","cool","energy_demand_TWh","cooling.airconditioners.urban","2040",-855.4093759
"IEA2","cool","energy_demand_TWh","cooling.airconditioners.urban","2045",-905.7590647
"IEA2","cool","energy_demand_TWh","cooling.airconditioners.urban","2050",-942.471099
"IEA2","cool","energy_demand_TWh","cooling.chillers.urban","2011",0
"IEA2","cool","energy_demand_TWh","cooling.chillers.urban","2015",-1.023990939
"IEA2","cool","energy_demand_TWh","cooling.chillers.urban","2020",-9.989400425
"IEA2","cool","energy_demand_TWh","cooling.chillers.urban","2025",-22.67602988
"IEA2","cool","energy_demand_TWh","cooling.chillers.urban","2030",-39.27922002
"IEA2","cool","energy_demand_TWh","cooling.chillers.urban","2035",-59.59715264
"IEA2","cool","energy_demand_TWh","cooling.chillers.urban","2040",-83.53499302
"IEA2","cool","energy_demand_TWh","cooling.chillers.urban","2045",-110.3083167
"IEA2","cool","energy_demand_TWh","cooling.chillers.urban","2050",-139.625348
"IEA2","cool","energy_demand_TWh","cooling.solarcooling.urban","2011",0
"IEA2","cool","energy_demand_TWh","cooling.solarcooling.urban","2015",-4.607959224
"IEA2","cool","energy_demand_TWh","cooling.solarcooling.urban","2020",-28.94189301
"IEA2","cool","energy_demand_TWh","cooling.solarcooling.urban","2025",-63.21634673
"IEA2","cool","energy_demand_TWh","cooling.solarcooling.urban","2030",-107.9361595
"IEA2","cool","energy_demand_TWh","cooling.solarcooling.urban","2035",-162.537689
"IEA2","cool","energy_demand_TWh","cooling.solarcooling.urban","2040",-226.7681881
"IEA2","cool","energy_demand_TWh","cooling.solarcooling.urban","2045",-298.5089626
"IEA2","cool","energy_demand_TWh","cooling.solarcooling.urban","2050",-376.9884396
"IEA2","cool","energy_demand_TWh","cooling.airconditioners.rural","2011",-14.15591198
"IEA2","cool","energy_demand_TWh","cooling.airconditioners.rural","2015",-25.14572175
"IEA2","cool","energy_demand_TWh","cooling.airconditioners.rural","2020",-39.98530964
"IEA2","cool","energy_demand_TWh","cooling.airconditioners.rural","2025",-55.08048021
"IEA2","cool","energy_demand_TWh","cooling.airconditioners.rural","2030",-69.7371492
"IEA2","cool","energy_demand_TWh","cooling.airconditioners.rural","2035",-83.07225872
"IEA2","cool","energy_demand_TWh","cooling.airconditioners.rural","2040",-94.76268308
"IEA2","cool","energy_demand_TWh","cooling.airconditioners.rural","2045",-103.9106331
"IEA2","cool","energy_demand_TWh","cooling.airconditioners.rural","2050",-109.9479741
"IEA2","cool","energy_demand_TWh","cooling.chillers.rural","2011",0
"IEA2","cool","energy_demand_TWh","cooling.chillers.rural","2015",-0.057726634
"IEA2","cool","energy_demand_TWh","cooling.chillers.rural","2020",-0.743950658
"IEA2","cool","energy_demand_TWh","cooling.chillers.rural","2025",-1.990655991
"IEA2","cool","energy_demand_TWh","cooling.chillers.rural","2030",-3.8386777
"IEA2","cool","energy_demand_TWh","cooling.chillers.rural","2035",-6.27068002
"IEA2","cool","energy_demand_TWh","cooling.chillers.rural","2040",-9.254048755
"IEA2","cool","energy_demand_TWh","cooling.chillers.rural","2045",-12.65480797
"IEA2","cool","energy_demand_TWh","cooling.chillers.rural","2050",-16.28858876
"IEA2","cool","energy_demand_TWh","cooling.solarcooling.rural","2011",0
"IEA2","cool","energy_demand_TWh","cooling.solarcooling.rural","2015",-0.259769853
"IEA2","cool","energy_demand_TWh","cooling.solarcooling.rural","2020",-2.155418687
"IEA2","cool","energy_demand_TWh","cooling.solarcooling.rural","2025",-5.549560482
"IEA2","cool","energy_demand_TWh","cooling.solarcooling.rural","2030",-10.54837974
"IEA2","cool","energy_demand_TWh","cooling.solarcooling.rural","2035",-17.1018546
"IEA2","cool","energy_demand_TWh","cooling.solarcooling.rural","2040",-25.12149451
"IEA2","cool","energy_demand_TWh","cooling.solarcooling.rural","2045",-34.24559191
"IEA2","cool","energy_demand_TWh","cooling.solarcooling.rural","2050",-43.97918966
"IEA2","cool","households","cooling.airconditioners.urban","2011",1361198511
"IEA2","cool","households","cooling.airconditioners.urban","2015",1505295199
"IEA2","cool","households","cooling.airconditioners.urban","2020",1628911796
"IEA2","cool","households","cooling.airconditioners.urban","2025",1746185096
"IEA2","cool","households","cooling.airconditioners.urban","2030",1852541380
"IEA2","cool","households","cooling.airconditioners.urban","2035",1940004395
"IEA2","cool","households","cooling.airconditioners.urban","2040",2015622755
"IEA2","cool","households","cooling.airconditioners.urban","2045",2071846896
"IEA2","cool","households","cooling.airconditioners.urban","2050",2117672500
"IEA2","cool","households","cooling.chillers.urban","2011",0
"IEA2","cool","households","cooling.chillers.urban","2015",3110114.048
"IEA2","cool","households","cooling.chillers.urban","2020",27276192.48
"IEA2","cool","households","cooling.chillers.urban","2025",56797769.89
"IEA2","cool","households","cooling.chillers.urban","2030",91775738.3
"IEA2","cool","households","cooling.chillers.urban","2035",131796490
"IEA2","cool","households","cooling.chillers.urban","2040",177152055.8
"IEA2","cool","households","cooling.chillers.urban","2045",227088811.1
"IEA2","cool","households","cooling.chillers.urban","2050",282356333.3
"IEA2","cool","households","cooling.solarcooling.urban","2011",0
"IEA2","cool","households","cooling.solarcooling.urban","2015",7775285.12
"IEA2","cool","households","cooling.solarcooling.urban","2020",43903460.5
"IEA2","cool","households","cooling.solarcooling.urban","2025",87967277.76
"IEA2","cool","households","cooling.solarcooling.urban","2030",140106888.3
"IEA2","cool","households","cooling.solarcooling.urban","2035",199691651.6
"IEA2","cool","households","cooling.solarcooling.urban","2040",267169809.5
"IEA2","cool","households","cooling.solarcooling.urban","2045",341406943.4
"IEA2","cool","households","cooling.solarcooling.urban","2050",423534500
"IEA2","cool","households","cooling.airconditioners.rural","2011",566888809.4
"IEA2","cool","households","cooling.airconditioners.rural","2015",591788243.8
"IEA2","cool","households","cooling.airconditioners.rural","2020",594315379.2
"IEA2","cool","households","cooling.airconditioners.rural","2025",597259413.7
"IEA2","cool","households","cooling.airconditioners.rural","2030",597426776.8
"IEA2","cool","households","cooling.airconditioners.rural","2035",592649089.9
"IEA2","cool","households","cooling.airconditioners.rural","2040",585400178.9
"IEA2","cool","households","cooling.airconditioners.rural","2045",573665675.8
"IEA2","cool","households","cooling.airconditioners.rural","2050",557569303.5
"IEA2","cool","households","cooling.chillers.rural","2011",0
"IEA2","cool","households","cooling.chillers.rural","2015",1222702.983
"IEA2","cool","households","cooling.chillers.rural","2020",9951834.541
"IEA2","cool","households","cooling.chillers.rural","2025",19426922.62
"IEA2","cool","households","cooling.chillers.rural","2030",29596792.89
"IEA2","cool","households","cooling.chillers.rural","2035",40262315.93
"IEA2","cool","households","cooling.chillers.rural","2040",51450523.12
"IEA2","cool","households","cooling.chillers.rural","2045",62877742.83
"IEA2","cool","households","cooling.chillers.rural","2050",74342573.8
"IEA2","cool","households","cooling.solarcooling.rural","2011",0
"IEA2","cool","households","cooling.solarcooling.rural","2015",3056757.457
"IEA2","cool","households","cooling.solarcooling.rural","2020",16018363.82
"IEA2","cool","households","cooling.solarcooling.rural","2025",30088038.69
"IEA2","cool","households","cooling.solarcooling.rural","2030",45183123.91
"IEA2","cool","households","cooling.solarcooling.rural","2035",61003508.99
"IEA2","cool","households","cooling.solarcooling.rural","2040",77594507.15
"IEA2","cool","households","cooling.solarcooling.rural","2045",94530848.46
"IEA2","cool","households","cooling.solarcooling.rural","2050",111513860.7
"IEA2","water","heat_demand_TWh","heater.solid.boiler.urban.water","2011",213.164963
"IEA2","water","heat_demand_TWh","heater.solid.boiler.urban.water","2015",234.5130225
"IEA2","water","heat_demand_TWh","heater.solid.boiler.urban.water","2020",221.248816
"IEA2","water","heat_demand_TWh","heater.solid.boiler.urban.water","2025",201.2494157
"IEA2","water","heat_demand_TWh","heater.solid.boiler.urban.water","2030",174.1172788
"IEA2","water","heat_demand_TWh","heater.solid.boiler.urban.water","2035",139.5789978
"IEA2","water","heat_demand_TWh","heater.solid.boiler.urban.water","2040",98.8123082
"IEA2","water","heat_demand_TWh","heater.solid.boiler.urban.water","2045",51.98243688
"IEA2","water","heat_demand_TWh","heater.solid.boiler.urban.water","2050",0
"IEA2","water","heat_demand_TWh","heater.liquid.boiler.urban.water","2011",304.5213757
"IEA2","water","heat_demand_TWh","heater.liquid.boiler.urban.water","2015",335.0186036
"IEA2","water","heat_demand_TWh","heater.liquid.boiler.urban.water","2020",316.0697372
"IEA2","water","heat_demand_TWh","heater.liquid.boiler.urban.water","2025",287.4991653
